1000 -100.000 -100.000 100.000 100.000
-1346.811 -3834.102
-2084.707 1000.799
2948.126 -8869.162
-5667.79 -2704.900
-8771.990 8285.465
4770.598 7685.355
-7690.328 1576.118
-7781.821 -721.137
-9007.126 107.61
8372.836 -197.730
-3176.999 -4130.558
1554.622 2572.573
-9316.659 9312.736
-6945.244 5417.5
288.745 -1720.178
-8685.17 -6996.664
-5263.490 -4621.433
-5460.277 344.866
-2644.358 -7900.799
-6687.356 -9706.113
-6255.892 4623.96
-6072.925 -8957.745
7509.252 2522.189
41.14 -1817.863
116.479 -4719.875
-2790.157 1846.719
123.67 5573.283
-3047.758 -1112.144
-6857.274 -1308.730
-8589.50 -6002.421
-4335.338 -3466.464
9211.956 1530.844
-3178.220 -2851.635
-5288.468 5646.705
-5382.703 543.468
1208.711 1661.570
-4474.476 1715.950
-1864.962 286.90
-6866.738 6579.212
7165.996 -8137.697
8457.393 2354.321
1213.907 -6500.56
-4667.929 -7480.8
-7657.564 8488.199
6998.419 -4845.892
2579.174 -3668.320
9437.508 4650.927
-1911.381 -8807.20
-9143.463 -2007.134
1185.570 -3502.907
-2094.426 2739.544
-312.535 -4793.582
351.342 -2719.820
5206.133 3439.120
-897.721 6771.2
2008.64 -9130.854
-691.910 9652.399
-5058.952 -6612.908
-2567.425 9245.684
-4345.8 -5781.553
-4937.502 -685.358
638.688 -9435.776
-2206.1 7461.654
-9059.396 -4565.983
-9746.532 -269.503
326.21 -2210.682
8466.711 -4193.789
-4279.301 -8878.79
-9931.474 -3486.954
1025.318 -4002.481
-1048.755 -7493.457
-3402.898 -6773.167
5123.916 3573.957
-3430.306 -9019.292
-522.547 -2547.881
-8790.137 -6381.943
-3468.82 9857.416
1591.207 -8775.707
-8383.943 6183.348
-2857.721 5773.374
6500.659 -6663.865
-5111.110 9110.852
-8836.53 481.809
3744.169 -1247.603
6765.471 -2864.144
632.940 4295.134
2601.542 -3192.855
-7879.257 9487.316
9193.147 -332.227
657.833 -2325.608
-9092.598 9680.781
5252.920 9529.489
-7465.800 1856.433
-483.268 -3545.418
-137.79 -1583.866
-8622.459 2885.681
-5299.620 -8287.330
4008.44 -4646.625
-7218.870 -6119.365
3501.379 5523.778
-7706.318 -1204.869
2684.344 -1715.958
-9182.866 -3686.92
-6624.55 -7865.133
-8798.29 -2894.592
-9080.247 2939.640
-9683.572 7628.720
9331.172 6725.159
9494.752 -6004.699
-2351.255 8014.364
7876.768 -7391.911
8564.99 -8943.543
6338.414 293.20
-2332.345 -3895.131
-9045.192 9510.600
3886.323 -4761.454
-4031.383 -8010.458
2224.258 -8469.219
-939.433 9589.986
8779.586 -9965.65
-5560.64 -8559.517
9144.178 -7370.787
-5628.306 -3392.116
4150.559 -6411.304
-4230.810 -5881.579
-2705.472 -3180.82
-9842.292 6357.109
-3844.209 -1811.986
2060.586 -791.276
-4996.219 -3742.808
-5843.436 4492.740
-2589.8 863.253
-358.881 1906.855
-7637.721 6754.259
8097.793 502.431
3132.530 -4333.177
-8639.373 9067.386
6279.875 1756.66
8898.259 -7225.535
6798.431 2118.893
-9443.533 910.132
-5541.766 -8143.261
