1000 0.000 0.000 0.000 0.000
615.781 9503.729
-214.683 -3024.232
-1877.150 6456.825
2216.895 -8204.706
3505.092 -5893.160
1190.509 -4363.395
-523.044 -3007.928
-9103.038 -6457.130
-4462.621 -8581.224
6221.641 6202.428
3929.170 -1314.793
9664.197 -8258.458
6431.434 6065.146
-9689.898 -7651.991
2128.145 4606.582
9788.431 9564.109
2162.654 -1462.411
-1416.611 -4515.032
4237.172 7186.555
-6196.070 -3520.863
-4670.444 -6123.277
7305.071 -421.232
-309.792 -4184.122
9720.702 774.914
8291.832 -9662.531
1474.425 -5711.139
2016.630 3822.208
3078.457 -82.162
145.460 2526.080
3495.820 259.612
-8030.995 -6699.622
9469.067 -3528.033
-1219.643 -8231.935
162.835 2862.646
-2713.088 -5141.727
-634.919 -7708.394
-6590.888 -8603.500
9175.394 -8047.355
-9719.600 6909.959
6787.503 7821.753
-617.415 -5045.624
4432.586 -7765.872
-3490.928 959.041
-9248.774 -5386.096
1329.978 -192.360
851.960 -8070.719
-7620.761 890.504
-1598.136 -1538.091
135.317 -6353.246
-4185.573 4224.474
-2342.072 9952.118
-4623.496 -8544.764
8850.513 -5750.366
-462.678 -679.222
7535.702 -6111.199
-7213.552 -4416.095
-2487.515 1532.561
-3493.380 -3034.836
-396.814 9610.110
-7953.780 -1830.230
7360.886 -9928.564
6923.092 -1499.344
-1315.717 -9972.869
-8148.022 9932.308
-495.323 6699.208
-1240.583 -6156.838
-8957.452 2101.048
-1454.242 -4647.517
-1933.023 868.722
1975.506 -8141.367
5820.944 -4941.986
2022.810 3035.539
539.589 4402.244
2723.679 -5437.391
-5663.658 -8779.845
-8368.490 -7306.450
-8000.694 -3675.650
9870.377 -3584.833
9830.053 -3635.133
3160.796 -26.860
6555.231 -2932.301
-6939.082 -3159.904
-9404.638 -987.524
5348.748 -2103.581
-6142.970 -1163.338
1993.847 -3872.783
1426.790 -5966.079
-7587.389 -8926.071
-2836.242 -5713.194
-6588.970 -5280.281
133.209 3613.295
1637.769 -5012.493
5391.531 5193.658
-5761.054 4044.752
-6088.506 2554.399
7592.612 -4248.003
-5435.455 -7180.852
-836.366 256.689
7549.724 3093.172
-275.456 468.267
-9055.593 -644.596
-4057.285 -3234.773
8718.090 -3649.623
-8969.248 -1328.753
-1987.237 -8943.851
-861.358 -3712.097
-7198.606 2691.123
-497.401 -7300.247
-4241.445 -317.782
8185.053 -3861.446
9872.268 -1291.621
-8738.004 -6411.144
430.796 97.110
-6096.115 1978.897
-3249.887 -5181.230
-9080.420 2521.272
-5103.445 -8297.496
-8977.788 333.795
3987.074 -1608.913
-4204.037 6729.801
-8210.412 -7335.967
-4226.099 8962.816
-8233.599 -6489.915
-8180.017 9861.447
-6754.795 -6351.364
-3744.380 5530.179
-6960.611 5790.133
-3338.660 -6581.076
-9801.670 1426.635
-2272.624 -9259.543
9430.919 -1716.786
-9897.849 -105.140
2128.998 -7383.424
1893.940 4237.919
-5633.055 -1535.327
-6218.178 -5780.585
-3649.992 6213.981
2802.297 6054.798
-7164.558 -2487.565
1564.099 -5880.214
-8386.862 -4362.061
-621.196 6972.366
7897.422 8373.887
9904.582 -1207.439
-6465.876 1259.443
-5300.342 -2800.564
-6794.531 -491.850
-712.567 4815.566
-1793.572 -3086.610
-9788.172 -4960.602
-3851.032 183.623
-4324.552 2041.551
-6831.353 -4806.414
1636.208 -9972.786
2664.464 -247.122
2561.045 2277.052
-4532.542 -7726.985
2098.276 6064.505
-2998.510 7418.221
-6512.456 2419.025
3720.831 -3416.861
-1964.565 -4370.744
-7922.285 -4644.276
9647.013 -6878.096
-7683.102 -9745.975
-9359.373 2917.915
-9072.087 -3686.482
-9755.886 1936.764
-5440.486 -6062.170
4529.703 -5806.142
4291.224 -3866.553
-2214.639 1981.081
-1429.347 -6206.023
-196.014 4790.474
-704.531 270.085
-940.819 7846.705
-2352.103 -8148.603
-969.205 3918.251
-6337.355 -6465.073
-9575.012 4269.424
-4436.445 225.983
3145.207 1660.548
532.682 1548.127
-6286.758 -3505.744
7536.001 -6832.304
123.271 -6212.072
2680.820 -8288.604
1062.211 -8276.804
-1703.173 -408.288
-2959.184 1518.305
-4351.988 -4882.816
-9190.591 -4988.040
1368.340 2359.530
-1867.093 3568.868
-3577.069 -3551.329
5559.004 6866.862
-8406.305 -1974.786
-8691.793 -4093.339
-6209.434 -9654.240
388.430 -4230.786
4416.352 -7244.953
7903.015 9350.936
-4670.390 697.241
2597.311 -2537.574
-4362.763 -93.204
7507.179 -7306.112
-7768.075 9307.366
-6844.307 7466.902
-8224.341 1478.125
4944.142 -7532.300
7973.373 4576.283
4296.813 370.340
-1257.002 -1527.383
636.332 -2242.745
-7469.039 -9832.579
-4584.479 2350.875
-559.684 3423.941
9280.961 3346.480
-26.683 -4624.745
1752.572 -9540.895
-6492.782 6901.579
-9791.774 2225.925
-2857.294 3799.839
-4173.888 -2085.850
-5080.059 4506.714
7142.416 -2342.795
-7683.057 -5218.329
-2193.878 -6612.168
-6572.471 -7234.391
-5288.408 -919.069
-1651.344 8242.521
5871.400 7978.843
4927.220 -498.636
-3491.675 1856.062
-5887.302 -8349.315
8736.474 -1638.655
130.741 -9187.604
-1158.131 -674.857
9325.302 -4063.650
-2298.102 -2859.526
464.758 3125.779
1561.594 -8511.057
4299.066 7544.169
-4665.792 -7395.043
6753.569 2952.346
-960.989 -794.769
305.582 -6278.362
2444.539 -6446.906
-4882.569 4484.094
5460.950 -5424.891
9939.765 117.233
-2629.417 -7568.821
-7121.770 -1735.625
5183.256 -3172.708
-3123.906 -6087.672
-4261.637 -9382.952
-3850.622 -139.414
-4121.742 1002.869
7921.960 -7502.195
820.459 -598.741
-4865.232 -6999.096
4434.891 -4458.915
-6.833 -7856.245
-565.854 -1950.664
7869.955 -7297.218
1160.122 355.327
-9507.209 -3323.161
-9367.416 -1373.282
5515.147 5036.063
-2609.310 2252.589
-1261.996 -4930.857
-5642.029 9126.537
-2819.450 -6373.867
6928.770 -8684.633
-1969.682 -9879.881
-3723.007 -6767.726
-8629.547 4957.408
-3600.849 -5352.964
6476.329 -7339.931
7535.458 2365.332
-8115.754 418.065
-7752.214 3349.882
736.618 -845.684
-4884.104 2669.542
-4585.769 -2251.729
-7219.068 1199.766
-9759.610 368.772
-9485.429 -7394.304
-3164.659 -281.700
-4843.743 -3297.667
-1371.562 -2724.081
7337.571 -2832.773
-9817.220 -9975.667
-8709.448 1161.987
-5882.917 -4729.564
1047.846 -1758.975
-7750.958 -3577.771
-1790.563 -4821.379
-1830.360 -9315.465
1026.729 -2255.953
-3660.380 6643.814
6740.924 -9887.885
3094.636 -5615.139
3091.142 -9856.895
-758.049 -2950.159
-2602.340 7821.371
-2668.006 -17.572
1554.280 -3798.115
-2859.569 -4214.873
1841.120 -5585.442
-792.295 9125.672
-2110.364 1040.344
-4022.638 9748.623
457.425 -7230.795
-5012.722 -5369.553
-5043.922 7888.786
5664.643 -8889.661
-3415.652 -7098.442
-7372.884 -1922.524
-5416.320 -3862.868
3216.036 -4623.341
-5900.859 -6595.299
-7398.342 9565.674
-8212.038 6173.528
-4112.299 673.641
-8366.752 -956.399
8881.308 -236.398
-7632.970 2503.505
2615.323 1958.295
-8755.904 2202.258
-5772.537 -5875.613
-5654.701 745.395
4379.303 6928.695
-2296.645 -1218.855
-9447.240 1563.880
3873.498 -321.096
5653.187 -850.957
-3444.746 -3120.617
-7946.516 -7956.394
-1636.669 6538.707
-2469.497 -499.509
6176.010 -5619.315
-6110.959 -9203.503
708.777 3529.440
-827.853 -3457.073
6443.023 5940.512
854.325 -5775.458
-8676.696 7578.281
2632.024 7952.724
180.446 -6650.850
-7802.513 261.078
685.365 702.370
-165.151 -9102.105
-9247.297 -5790.110
-7540.318 -8490.357
6911.148 -6863.197
-8744.869 3472.323
9049.244 5061.493
6907.559 -6697.131
-1095.512 -4139.982
-2029.219 604.861
-8922.120 -2704.612
-7633.454 9139.523
-9439.155 1575.799
8642.318 -2811.939
6634.681 -8638.076
9275.823 -8483.535
3901.689 9990.100
-4576.496 -3238.031
7985.194 1592.714
-4103.461 -6017.035
-553.765 -9037.694
9858.733 7400.852
-7009.422 -2351.159
-1315.339 -1876.810
3187.289 -5141.579
479.031 4864.181
1019.449 -1266.839
959.443 -1613.854
4186.480 1228.220
-7442.313 -5968.917
-5619.892 5645.797
4343.210 -3711.355
-3982.390 248.308
-1530.638 4808.296
1469.731 -5009.444
-6404.505 -3673.052
7137.726 -9684.510
-4706.794 2487.711
-5648.130 2318.615
-3642.380 3569.452
-4911.066 -7736.366
-2675.511 -3574.471
1293.882 -3665.017
2439.893 -3823.117
9638.917 -277.663
905.520 1489.618
4348.704 -9044.661
1885.097 -8076.490
-9623.771 7796.635
-6901.608 1180.915
2500.357 5062.005
-1287.625 6250.648
-7999.855 8960.573
360.139 -9221.670
-6900.334 -7138.318
3445.681 6019.048
-1933.955 1746.256
4440.267 -6759.252
539.909 7023.889
-3768.324 2028.357
-6488.099 1093.865
-7245.604 6184.082
8311.428 -7108.163
-8312.757 -619.276
-4988.986 -199.872
5359.359 1174.218
-2936.136 6080.413
-3059.151 -6612.910
-7565.362 -2802.194
-221.706 -3756.111
-8875.851 6686.339
-147.556 -1758.743
888.918 -3261.617
-7546.061 7949.428
-1755.632 9650.817
-7393.104 -9850.777
6011.042 216.713
174.308 -8875.500
-5571.690 -6562.952
-8996.614 3235.664
-3963.801 -7416.660
4915.155 3702.915
-3544.212 -4067.604
-4104.489 -9012.615
-9543.533 22.070
-6419.349 930.035
-4375.417 -9647.904
9100.003 2161.832
-222.833 -9088.665
-9934.731 -1495.054
3049.076 -6088.775
-3473.216 -7171.423
-6269.378 1124.177
2231.298 2934.449
15.264 -1808.292
-4840.403 4447.223
-9593.672 -1150.792
5047.948 -8708.871
1122.648 -3877.361
-7651.735 -4086.851
-9997.345 -6727.977
3718.236 8807.825
2952.847 1268.547
-1675.335 5003.693
3501.662 -3995.232
-4866.270 -760.268
-23.577 -6883.124
-8969.565 -1264.192
-353.122 -2997.143
-1774.316 -2609.121
-6771.543 1909.062
-9669.086 362.441
2541.369 -3388.673
-4580.001 -4377.797
665.661 4537.853
8375.067 1415.625
321.853 -3596.378
-4240.993 1922.714
-1387.111 5994.493
-1725.552 1461.852
-4482.514 150.301
-3639.518 6415.124
-2329.390 2502.839
2774.903 5699.668
-2418.139 6346.116
-5.027 8347.324
5846.303 -9811.527
4613.165 -830.886
2169.042 -8655.562
-3458.268 -776.791
9995.011 -4549.864
7978.043 -1185.794
-190.499 5256.819
-8341.018 -8526.855
-6581.559 1938.813
1626.965 -1238.454
-9870.352 2320.937
4372.002 -5637.758
-4385.156 -4623.513
333.830 2388.515
-9486.445 2341.215
-5932.175 -8416.018
-1205.471 -7756.567
9720.297 -1784.277
2630.764 -632.865
-9150.546 1007.099
-1286.914 -481.098
-1226.608 6902.830
-9513.873 -7946.994
-8557.936 5049.477
5646.623 -4340.965
-871.575 -8400.258
-1974.054 -9357.356
7871.796 -6195.996
2450.827 1437.658
-2405.097 1089.780
-7735.671 3479.410
-2179.655 -6279.010
-3380.288 -785.214
980.521 -1541.415
-8039.919 -4920.375
-8379.486 -3732.050
-5500.897 -7294.803
-777.322 9771.357
-3713.648 5407.216
2605.683 1078.503
-1122.657 -8202.019
-9312.694 -30.410
-6489.813 9631.925
-8054.890 -8156.204
3202.043 -6007.866
-4094.609 -9524.664
-6957.835 2949.123
-7754.981 -2232.493
250.914 315.580
-2666.494 4475.788
3501.810 -5199.732
8519.887 -8850.355
-5815.641 -8790.682
2482.360 670.383
-771.416 -7999.644
-7594.579 1606.395
-6919.627 2452.896
7053.322 257.204
-5497.509 -5355.093
-9163.661 -799.207
-6258.291 1050.345
9152.582 1141.679
-7790.799 -7988.555
7487.814 -9652.274
8689.125 -6087.696
-5889.488 9994.963
-7480.359 -8764.728
2058.932 949.648
-1781.978 -9007.752
-5755.051 3693.763
-7828.848 -6786.359
-4434.095 -9394.306
-2625.118 -509.971
8131.538 -9233.017
-4695.102 -9802.692
2400.564 -4252.141
-907.445 -9621.990
-6859.920 8989.257
-28.347 -8915.594
-8233.901 -5530.547
-4362.312 9224.443
-4207.159 -409.662
-7644.099 706.002
-5331.190 -2652.871
-9336.819 -4517.948
-5106.339 4859.202
-4560.537 -4268.289
4885.552 -4340.468
-8271.330 9474.398
-2558.575 -4886.609
-624.703 4416.706
2570.744 -563.062
-4872.990 -2786.010
67.606 -926.981
-9846.113 4199.975
7999.137 2295.886
-7130.252 4617.085
-2292.315 1457.451
-8954.185 -2391.579
6862.540 -9896.121
-8032.230 6183.056
-4336.016 1032.859
-5336.923 -4606.978
2317.886 2431.033
-7506.614 2581.783
2119.513 -8396.891
1020.273 -3724.198
9203.657 -2629.105
6871.033 -5134.765
-7031.009 69.516
-1499.575 -995.355
4407.801 -1477.252
1314.105 2076.501
6028.075 5705.050
1931.152 -1735.867
1073.552 -9103.646
-8267.121 981.010
-8600.794 -80.208
4628.830 -2805.890
-6570.953 5734.000
5175.172 -7400.047
-7084.816 3850.624
5385.692 6673.922
-3458.679 271.559
-9806.597 -6968.231
-1498.649 -2971.142
-6703.902 6762.934
-8864.022 8087.917
-7254.879 -30.956
1622.016 527.029
-5262.687 -4620.658
-2189.640 2255.773
4869.325 1381.827
-1127.464 3928.103
-9037.697 -3025.568
-5364.456 9541.986
-6642.586 2479.797
-4727.332 -2609.720
-7683.920 -5415.940
-3098.802 8008.864
-2649.785 -9440.767
5242.662 -1374.291
3058.574 658.368
9174.312 1225.608
8092.501 -5256.098
-9337.490 3266.106
-6113.327 -7496.591
6739.373 -4139.983
978.985 5269.211
-7069.971 -6466.785
1222.349 1419.941
-2955.948 -4103.527
-2994.824 471.955
-5595.292 1377.939
-269.068 906.468
-2704.865 -1464.771
9753.086 -2854.350
-153.263 2686.546
1608.991 -813.392
-4099.566 -8209.134
-8100.444 -9695.191
1246.073 -5116.850
-3665.224 2343.691
-6091.630 1470.140
-5031.935 -312.409
-7966.643 -7169.878
1037.226 -8093.321
4299.901 8771.703
-1988.472 -3249.127
-4245.777 8577.656
1933.097 -2618.108
-2728.861 -8274.953
6887.371 -1130.108
-1877.589 -2119.036
6384.400 -4466.127
-2155.297 1101.919
-7674.404 3098.347
5087.652 -45.749
963.913 2910.366
-3786.517 -9234.188
9212.853 -3012.126
9339.887 609.621
5192.384 -4878.403
-5263.635 -9788.817
-9197.496 -9349.234
-2697.018 -4625.168
-3159.119 -630.074
3841.398 5529.698
-2607.130 -7340.248
-504.160 -3504.345
-3251.202 -6268.077
6843.401 -2529.307
-6083.389 -8506.365
-2488.268 -560.603
-2503.083 -321.640
6933.912 -956.990
-1380.803 -3021.146
-9461.800 -4578.104
-7913.566 -7555.501
-9687.621 -8583.718
-9959.481 6806.347
-1045.865 76.619
4298.862 -1384.199
2090.467 -182.678
6294.465 -2637.364
-228.576 -27.905
-4322.645 8658.594
9425.158 2216.722
4830.790 -9756.590
-2536.577 -2086.131
-2411.502 -3797.152
-4267.616 -7552.259
-7208.931 -7989.637
8786.790 -3942.101
3736.293 -9440.773
-8946.412 7203.174
-9848.627 -8218.692
-8539.012 -6476.001
2225.437 -3984.699
723.678 -7455.645
9463.401 2676.734
-7161.356 599.227
4225.592 -2884.181
-9801.927 -3578.507
2381.152 -7820.822
270.850 1875.670
-9037.090 -7584.463
8662.580 -957.859
-593.067 -3644.150
2547.953 -619.700
-8689.541 -1922.531
-8316.248 8772.800
-6973.286 2981.339
266.308 6795.994
-7847.805 3314.173
-2406.021 -9188.806
-844.042 1909.415
42.101 -7415.280
-1862.597 -6019.727
-4307.758 -4134.551
1959.099 -716.172
-9585.745 -9639.172
-3498.383 4638.213
2614.070 -7798.270
2529.892 671.086
6665.929 -6900.143
-3175.366 -5547.473
-2229.912 -9060.366
-1365.657 6967.977
-9419.753 3504.589
-2458.310 -4131.070
-5822.336 -9120.914
-3219.875 -9701.918
8038.099 -4554.344
-1532.986 8825.968
-9486.009 7170.733
8107.175 2695.905
-9546.300 -2900.972
-3298.300 39.426
-1899.268 -9.051
-4625.702 6460.997
-2087.581 6848.820
-1322.975 -4475.677
-7041.646 -7865.254
3326.325 1146.909
-4920.658 9187.467
-75.216 -1805.990
-4439.617 -5689.873
1826.773 1153.604
-136.950 3394.851
963.079 -3472.024
1193.728 -6654.943
1756.003 -1140.437
-7900.171 -563.792
4903.378 -5063.509
-9675.975 8553.219
-5222.945 -8388.051
-1633.318 -6124.668
-1114.194 6288.536
1125.000 -7285.697
-162.026 -7919.129
4514.256 227.851
2761.330 -1581.917
-4016.238 -8172.506
-9839.224 -8600.914
7715.405 8716.848
-554.206 1120.398
-434.277 -6217.291
7449.128 6145.496
-9317.632 -1666.430
-3627.536 2038.719
-204.375 -6815.334
-4353.148 -2372.800
4797.468 -1724.847
1388.693 9812.130
-6855.447 -1661.846
-8247.807 -2824.939
-1212.627 2161.423
354.917 -4484.915
535.656 -3928.183
-7651.868 -7343.741
-5369.601 84.768
-3106.149 -9751.444
-606.702 -8509.434
