25
10 9
1 2
2 3
3 4
4 5
6 7
5 6
7 8
8 9
9 10
10 8
1 2
3 4
2 3
4 5
6 7
7 8
8 9
9 10
10 10
1 2
3 4
2 3
4 5
5 10
6 7
8 9
7 8
9 6
10 1
10 6
1 2
2 1
3 4
4 3
5 6
7 8
10 13
1 2
2 1
3 4
4 3
5 6
6 5
7 8
8 7
9 10
10 9
4 6
5 10
10 1
20000 7822
10962 10632
15304 12635
1172 16761
11372 3715
20 16459
442 3679
8876 2836
13485 14205
6342 18293
227 5813
7373 5669
18345 18588
8248 1151
14403 19538
16783 9070
7360 7744
19702 19015
16731 17225
15775 4454
940 15794
913 17733
15824 9788
16920 9309
344 3262
7601 16922
5426 14973
2590 3770
13561 7190
1273 4315
6727 18055
9737 10438
2150 5790
9453 15232
19366 1579
19686 305
17373 16950
14389 9548
3089 11309
18856 3433
10922 6456
16706 16347
17781 15648
16469 7693
2837 17741
8359 9563
15795 18095
16353 14296
236 5805
9528 19602
7383 9213
16258 1107
2514 10647
10655 5602
18307 5862
5386 9228
12318 2092
1926 6450
14091 18394
14142 16927
16134 2500
2841 8280
16947 19193
2576 17182
1349 12103
16783 5084
17667 13041
2542 180
39 13196
5781 18345
19058 7519
7572 7727
9610 9497
14176 52
4243 8317
16978 376
7168 16170
8656 4114
11715 11231
1296 13063
19685 14430
14498 13703
3822 17040
13882 3860
6587 16014
2204 1996
3532 6127
6074 9493
11976 249
9544 16218
4917 2873
16593 8437
15395 1600
12550 7109
9182 10197
16523 8866
4627 7373
2568 8448
4412 12801
8660 10998
5167 7215
9346 5050
13342 15419
10895 1669
12020 16790
17886 13288
19663 10830
1724 11409
8782 10626
18517 17963
822 11391
3181 1800
18763 2100
6600 19526
14901 15259
10524 67
2473 16221
5116 12166
11639 16010
13834 10
12800 8071
13298 8814
15253 15021
222 4034
5646 15090
18348 2820
2832 1528
4619 1595
3628 11218
1120 14880
6476 7995
11298 5301
567 12765
13818 12206
5127 7652
12215 14278
12074 1864
3091 3678
13237 19664
4063 18882
11105 18763
18053 13936
290 2672
11882 269
10241 9354
15148 13069
13700 2797
18369 14267
15562 12186
6472 688
16189 15038
14965 4615
13254 14407
4644 6490
10422 8707
5371 1526
7469 19776
11813 4110
2447 47
731 12687
9400 15878
2107 3099
15027 475
17365 10588
9013 188
11275 5201
11578 6239
6167 4831
645 10811
11320 11066
19517 13042
8943 3337
12817 17107
3798 11615
17153 4528
654 6552
16758 2760
6003 11784
19587 19719
2371 8599
16259 13645
10151 7836
16235 16318
9018 13231
7128 16689
648 2996
9730 9590
6332 18899
6696 10129
6865 3849
11009 7518
6752 7766
6630 9106
19549 6216
8825 1919
11166 1435
11915 1316
5622 8149
17633 14639
1379 4760
11327 2026
4107 17408
7967 6790
16306 11014
13271 3171
14862 4279
7040 17966
12044 10021
3423 11592
12588 12247
9862 3753
10033 1776
5069 15654
6276 19053
10292 4006
165 17970
2383 4271
15378 10349
11061 8035
1362 4331
11205 12576
8609 14597
6893 652
969 10315
8595 13557
18914 18456
17309 8946
16583 18729
4600 2858
17782 11243
3215 17946
9213 5597
2216 4590
15945 9628
12624 13658
13958 181
2585 18918
11129 9477
15921 12097
19792 4515
2005 18705
19322 19314
7650 15904
14394 8601
15113 12175
19844 18327
10120 9056
275 8688
9997 16219
18315 2620
6229 8625
19152 8813
7542 10280
18290 3463
18729 14433
7977 733
13137 3651
46 17138
15906 10792
2091 11019
2966 1934
5697 9438
7341 5972
18125 17337
18542 12791
16308 4770
1415 15460
9935 8957
2091 4576
8771 819
19008 16747
1552 8496
16749 17949
5633 12655
8740 7723
3673 8058
6008 5721
17495 13348
11692 11971
7036 10234
4761 3344
11355 6176
15155 17641
11484 17245
2216 254
18064 1223
13352 15967
6070 10101
13915 11703
19107 19007
15777 2779
7064 18137
4851 4558
7836 16543
16528 14872
3128 17640
14567 10834
167 6073
8475 11650
3317 7042
8255 17732
8265 17959
10050 10686
4411 3965
2388 3517
19323 14517
2647 6386
9005 7497
7295 16840
391 174
8063 3518
17813 18981
10704 17980
5053 15530
9629 4722
2571 14236
2453 7187
12194 12503
17873 12956
12819 16612
16472 12141
11128 19118
14878 16484
2966 2172
13324 3357
2345 1386
3226 16509
16719 13929
14488 1771
5810 469
6492 8381
14704 5297
15567 3249
14151 9791
16204 3321
6403 12675
11813 13882
8144 6690
10366 11109
5213 3689
10817 3909
1426 14043
417 18144
4323 14905
16267 10133
15373 19110
18513 6428
4406 10431
9676 14908
222 5879
18228 6624
14905 10040
16857 3048
16729 7222
10508 18293
7262 1325
2201 5040
11719 18970
19535 16041
